id,date,age,order,condition,stage,trial,sub_trial,probe,lure,stim_cols,stim_oris,trial_time,judgement,target_ori,response_ori,non_target_1,non_target_2
precision_4,2016_Nov_16_1520,20,SD-SP,dual,test,60,3,red,pink,green-yellow-red,146.0-170.0-129.0,7.977006,1,129,143.0,146.0,170.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,1,3,blue,cyan,blue-purple-yellow,3.0-136.0-98.0,9.31074,1,3,114.0,136.0,98.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,2,3,purple,orange,pink-green-purple,55.0-114.0-103.0,8.477996,1,103,115.0,55.0,114.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,3,3,red,pink,blue-red-cyan,37.0-73.0-111.0,7.665342,1,73,69.0,37.0,111.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,4,3,yellow,pink,yellow-red-blue,33.0-157.0-100.0,9.665225,1,33,25.0,157.0,100.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,5,3,yellow,red,yellow-cyan-pink,74.0-84.0-10.0,8.100366,1,74,59.0,84.0,10.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,6,3,cyan,red,purple-blue-cyan,76.0-170.0-55.0,10.310525,0,55,69.0,76.0,170.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,7,3,blue,orange,green-blue-purple,154.0-13.0-1.0,8.93587,1,13,11.0,154.0,1.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,8,3,yellow,orange,purple-yellow-blue,31.0-110.0-148.0,9.463094,1,110,110.0,31.0,148.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,9,3,green,red,pink-cyan-green,154.0-125.0-38.0,7.79066,1,38,56.0,154.0,125.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,10,3,pink,blue,red-orange-pink,14.0-67.0-168.0,9.372478,1,168,75.0,14.0,67.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,11,3,cyan,yellow,cyan-orange-green,119.0-61.0-39.0,8.352745,1,119,119.0,61.0,39.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,12,3,orange,pink,yellow-purple-orange,60.0-26.0-93.0,9.498233,1,93,82.0,60.0,26.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,13,3,red,orange,yellow-red-purple,62.0-86.0-143.0,7.58216,0,86,72.0,62.0,143.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,14,3,orange,green,pink-orange-red,122.0-51.0-151.0,7.24858,1,51,62.0,122.0,151.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,15,3,blue,yellow,orange-blue-red,28.0-64.0-111.0,8.457087,1,64,71.0,28.0,111.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,16,3,cyan,pink,cyan-red-orange,80.0-128.0-36.0,6.832088,1,80,80.0,128.0,36.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,17,3,red,orange,red-purple-yellow,74.0-159.0-16.0,7.769671,1,74,77.0,159.0,16.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,18,3,purple,red,blue-green-purple,167.0-98.0-43.0,8.811241,1,43,53.0,167.0,98.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,19,3,yellow,purple,red-orange-yellow,158.0-81.0-29.0,11.810745,1,29,14.0,158.0,81.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,20,3,cyan,orange,cyan-yellow-purple,164.0-143.0-32.0,10.893864,1,164,144.0,143.0,32.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,21,3,yellow,green,cyan-yellow-red,48.0-58.0-109.0,8.248348,1,58,60.0,48.0,109.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,22,3,red,yellow,cyan-red-purple,80.0-100.0-57.0,12.185627,1,100,101.0,80.0,57.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,23,3,yellow,cyan,pink-green-yellow,129.0-101.0-9.0,10.56101,1,9,14.0,129.0,101.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,24,3,blue,pink,purple-blue-green,82.0-31.0-101.0,6.956443,1,31,62.0,82.0,101.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,25,3,blue,yellow,red-pink-blue,169.0-95.0-6.0,9.518997,1,6,10.0,169.0,95.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,26,3,orange,cyan,red-pink-orange,66.0-116.0-174.0,10.956009,1,174,178.0,66.0,116.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,27,3,pink,yellow,blue-purple-pink,89.0-8.0-125.0,6.811123,1,125,118.0,89.0,8.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,28,3,pink,blue,yellow-purple-pink,101.0-15.0-36.0,7.082063,1,36,52.0,101.0,15.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,29,3,yellow,cyan,yellow-green-pink,125.0-11.0-90.0,7.184624,1,125,135.0,11.0,90.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,30,3,cyan,pink,cyan-blue-purple,148.0-48.0-12.0,7.728577,1,148,141.0,48.0,12.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,31,3,red,pink,cyan-red-green,144.0-77.0-66.0,6.747469,1,77,58.0,144.0,66.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,32,3,blue,green,blue-red-yellow,136.0-165.0-58.0,7.456729,1,136,72.0,165.0,58.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,33,3,purple,yellow,purple-green-orange,166.0-93.0-117.0,8.705953,1,166,157.0,93.0,117.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,34,3,purple,red,cyan-pink-purple,10.0-47.0-123.0,8.769316,1,123,141.0,10.0,47.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,35,3,pink,blue,pink-orange-red,99.0-17.0-45.0,7.089626,1,99,120.0,17.0,45.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,36,3,red,green,pink-red-cyan,155.0-165.0-43.0,10.998075,1,165,148.0,155.0,43.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,37,3,green,cyan,pink-green-red,78.0-60.0-30.0,8.144597,1,60,43.0,78.0,30.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,38,3,red,purple,red-pink-green,65.0-34.0-117.0,7.269776,1,65,50.0,34.0,117.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,39,3,orange,pink,purple-orange-cyan,124.0-98.0-58.0,8.102894,1,98,84.0,124.0,58.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,40,3,purple,yellow,orange-blue-purple,171.0-6.0-153.0,9.517738,1,153,167.0,171.0,6.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,41,3,orange,blue,red-orange-cyan,177.0-89.0-38.0,7.560345,1,89,90.0,177.0,38.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,42,3,yellow,orange,pink-red-yellow,7.0-45.0-121.0,7.270074,1,121,134.0,7.0,45.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,43,3,pink,purple,cyan-pink-red,87.0-66.0-77.0,7.207002,1,66,76.0,87.0,77.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,44,3,green,cyan,pink-blue-green,174.0-127.0-60.0,24.330798,1,60,90.0,174.0,127.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,45,3,green,pink,orange-green-purple,108.0-3.0-138.0,8.560952,1,3,12.0,108.0,138.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,46,3,pink,purple,blue-orange-pink,55.0-100.0-173.0,8.748873,1,173,125.0,55.0,100.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,47,3,green,yellow,red-green-orange,161.0-1.0-40.0,9.227435,1,1,11.0,161.0,40.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,48,3,blue,pink,orange-blue-purple,152.0-40.0-136.0,7.269864,1,40,36.0,152.0,136.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,49,3,purple,red,purple-blue-cyan,3.0-172.0-42.0,7.935761,1,3,5.0,172.0,42.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,50,3,green,orange,green-pink-blue,129.0-1.0-73.0,7.519656,1,129,115.0,1.0,73.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,51,3,green,purple,cyan-green-red,167.0-68.0-144.0,6.43613,1,68,71.0,167.0,144.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,52,3,red,pink,red-cyan-yellow,21.0-5.0-54.0,7.707077,1,21,20.0,5.0,54.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,53,3,pink,cyan,pink-purple-orange,176.0-152.0-126.0,8.915416,1,176,171.0,152.0,126.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,54,3,yellow,pink,orange-purple-yellow,48.0-118.0-140.0,7.769472,1,140,123.0,48.0,118.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,55,3,red,pink,red-purple-cyan,39.0-56.0-118.0,7.477681,1,39,30.0,56.0,118.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,56,3,orange,red,orange-cyan-blue,67.0-81.0-166.0,8.081539,1,67,58.0,81.0,166.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,57,3,orange,blue,green-pink-orange,152.0-59.0-178.0,9.060839,1,178,164.0,152.0,59.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,58,3,pink,purple,blue-pink-red,147.0-44.0-119.0,8.436182,1,44,44.0,147.0,119.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,59,3,yellow,green,purple-yellow-cyan,171.0-88.0-47.0,5.978384,1,88,90.0,171.0,47.0
precision_5,2016_Nov_17_1037,28,SP-SD,single,test,60,3,green,cyan,red-green-blue,126.0-27.0-104.0,7.371749,1,27,31.0,126.0,104.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,1,3,cyan,red,purple-pink-cyan,109.0-160.0-142.0,8.518111,1,142,6.0,109.0,160.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,2,3,purple,blue,pink-green-purple,102.0-168.0-83.0,6.811816,1,83,62.0,102.0,168.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,3,3,pink,green,pink-red-purple,39.0-56.0-171.0,7.58204,1,39,26.0,56.0,171.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,4,3,red,orange,green-cyan-red,122.0-63.0-85.0,7.791004,1,85,63.0,122.0,63.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,5,3,green,orange,pink-green-blue,50.0-171.0-111.0,8.477544,1,171,173.0,50.0,111.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,6,3,orange,green,cyan-orange-red,87.0-9.0-43.0,10.04014,1,9,14.0,87.0,43.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,7,3,purple,orange,purple-blue-green,80.0-130.0-57.0,7.415361,1,80,69.0,130.0,57.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,8,3,yellow,blue,green-pink-yellow,16.0-94.0-176.0,12.393356,1,176,171.0,16.0,94.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,9,3,purple,green,red-purple-yellow,6.0-106.0-20.0,8.143528,1,106,137.0,6.0,20.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,10,3,cyan,pink,green-purple-cyan,66.0-145.0-4.0,9.352651,1,4,19.0,66.0,145.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,11,3,cyan,orange,cyan-purple-pink,71.0-91.0-121.0,8.623006,1,71,56.0,91.0,121.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,12,3,green,red,yellow-green-purple,82.0-99.0-1.0,9.373075,1,99,64.0,82.0,1.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,13,3,pink,blue,cyan-red-pink,179.0-119.0-66.0,7.602824,1,66,61.0,179.0,119.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,14,3,red,green,blue-red-purple,14.0-166.0-148.0,9.957292,1,166,21.0,14.0,148.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,15,3,blue,red,pink-purple-blue,98.0-78.0-23.0,8.185219,1,23,57.0,98.0,78.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,16,3,yellow,green,yellow-purple-pink,37.0-165.0-20.0,8.539944,1,37,28.0,165.0,20.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,17,3,pink,purple,orange-green-pink,29.0-133.0-16.0,8.042793,1,16,12.0,29.0,133.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,18,3,purple,pink,purple-red-blue,128.0-78.0-7.0,9.332391,1,128,122.0,78.0,7.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,19,3,purple,green,purple-orange-blue,76.0-101.0-13.0,8.227717,1,76,87.0,101.0,13.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,20,3,yellow,cyan,orange-yellow-green,101.0-133.0-38.0,7.290391,1,133,129.0,101.0,38.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,21,3,cyan,blue,cyan-green-red,91.0-48.0-4.0,5.644505,1,91,90.0,48.0,4.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,22,3,yellow,pink,purple-green-yellow,151.0-126.0-115.0,10.143558,1,115,143.0,151.0,126.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,23,3,purple,blue,yellow-purple-cyan,134.0-145.0-39.0,8.601817,1,145,143.0,134.0,39.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,24,3,pink,red,green-pink-blue,146.0-77.0-113.0,6.915462,1,77,67.0,146.0,113.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,25,3,yellow,pink,green-yellow-cyan,13.0-118.0-44.0,7.249527,1,118,123.0,13.0,44.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,26,3,yellow,orange,blue-red-yellow,46.0-27.0-66.0,9.059821,0,66,37.0,46.0,27.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,27,3,yellow,cyan,blue-yellow-red,72.0-151.0-40.0,7.35218,1,151,133.0,72.0,40.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,28,3,purple,yellow,blue-purple-orange,142.0-119.0-1.0,8.643833,1,119,128.0,142.0,1.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,29,3,green,blue,yellow-red-green,171.0-53.0-21.0,8.350943,0,21,16.0,171.0,53.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,30,3,purple,blue,purple-red-yellow,128.0-77.0-142.0,8.14396,1,128,145.0,77.0,142.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,31,3,blue,pink,blue-red-cyan,6.0-69.0-39.0,8.351651,1,6,3.0,69.0,39.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,32,3,red,pink,orange-red-yellow,111.0-151.0-30.0,10.394193,1,151,135.0,111.0,30.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,33,3,cyan,red,pink-orange-cyan,99.0-149.0-69.0,7.498197,1,69,140.0,99.0,149.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,34,3,red,cyan,red-orange-pink,150.0-175.0-138.0,8.768423,1,150,133.0,175.0,138.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,35,3,red,purple,yellow-red-orange,8.0-61.0-90.0,8.247986,1,61,62.0,8.0,90.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,36,3,orange,purple,green-yellow-orange,142.0-43.0-164.0,7.560005,1,164,146.0,142.0,43.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,37,3,orange,cyan,orange-purple-green,171.0-91.0-117.0,8.207185,1,171,119.0,91.0,117.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,38,3,purple,orange,purple-yellow-cyan,80.0-126.0-137.0,8.540654,1,80,73.0,126.0,137.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,39,3,purple,orange,purple-cyan-pink,11.0-69.0-171.0,8.372986,1,11,17.0,69.0,171.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,40,3,purple,blue,cyan-green-purple,92.0-148.0-119.0,8.019063,1,119,115.0,92.0,148.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,41,3,orange,cyan,pink-yellow-orange,22.0-127.0-71.0,6.956389,1,71,57.0,22.0,127.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,42,3,purple,blue,purple-green-cyan,6.0-69.0-40.0,8.330373,1,6,170.0,69.0,40.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,43,3,blue,purple,pink-blue-orange,9.0-92.0-111.0,6.002434,1,92,90.0,9.0,111.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,44,3,blue,cyan,yellow-pink-blue,73.0-53.0-13.0,9.352635,1,13,29.0,73.0,53.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,45,3,cyan,pink,cyan-purple-red,40.0-115.0-151.0,11.060685,1,40,57.0,115.0,151.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,46,3,cyan,green,purple-red-cyan,75.0-125.0-6.0,8.081321,1,6,20.0,75.0,125.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,47,3,pink,red,purple-pink-blue,4.0-51.0-66.0,8.415288,1,51,19.0,4.0,66.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,48,3,yellow,cyan,blue-yellow-orange,102.0-158.0-24.0,9.185587,1,158,164.0,102.0,24.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,49,3,cyan,purple,yellow-blue-cyan,163.0-51.0-3.0,10.705384,1,3,158.0,163.0,51.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,50,3,green,yellow,green-orange-cyan,116.0-178.0-44.0,7.498072,1,116,122.0,178.0,44.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,51,3,orange,pink,purple-orange-blue,4.0-126.0-85.0,8.665397,1,126,114.0,4.0,85.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,52,3,green,pink,blue-red-green,60.0-35.0-105.0,7.18507,1,105,123.0,60.0,35.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,53,3,pink,green,red-pink-blue,151.0-135.0-91.0,8.643187,1,135,149.0,151.0,91.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,54,3,orange,purple,green-blue-orange,36.0-12.0-114.0,7.374248,1,114,114.0,36.0,12.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,55,3,yellow,purple,pink-blue-yellow,22.0-137.0-102.0,7.207384,1,102,109.0,22.0,137.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,56,3,blue,yellow,purple-blue-cyan,96.0-114.0-1.0,6.955474,1,114,114.0,96.0,1.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,57,3,yellow,pink,red-yellow-orange,5.0-130.0-60.0,10.53943,1,130,134.0,5.0,60.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,58,3,purple,pink,blue-purple-red,55.0-171.0-153.0,8.414924,1,171,160.0,55.0,153.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,59,3,yellow,green,red-yellow-orange,136.0-31.0-44.0,7.854769,1,31,28.0,136.0,44.0
precision_5,2016_Nov_17_1037,28,SP-SD,dual,test,60,3,purple,red,purple-green-yellow,164.0-38.0-2.0,7.998198,1,164,162.0,38.0,2.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,1,3,orange,cyan,blue-orange-red,160.0-17.0-43.0,9.460198,1,17,22.0,160.0,43.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,2,3,purple,pink,red-yellow-purple,12.0-164.0-39.0,9.539965,1,39,155.0,12.0,164.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,3,3,pink,blue,cyan-green-pink,68.0-156.0-173.0,9.783236,1,173,127.0,68.0,156.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,4,3,cyan,blue,cyan-red-green,8.0-80.0-101.0,10.03983,1,8,3.0,80.0,101.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,5,3,yellow,blue,yellow-orange-red,52.0-9.0-36.0,7.87331,1,52,46.0,9.0,36.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,6,3,yellow,blue,green-yellow-cyan,107.0-26.0-56.0,8.893815,1,26,24.0,107.0,56.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,7,3,yellow,purple,orange-red-yellow,131.0-146.0-54.0,8.08189,1,54,48.0,131.0,146.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,8,3,pink,orange,pink-purple-yellow,112.0-171.0-65.0,9.249191,1,112,132.0,171.0,65.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,9,3,orange,cyan,orange-yellow-blue,88.0-17.0-137.0,10.456749,1,88,143.0,17.0,137.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,10,3,orange,yellow,blue-orange-red,75.0-175.0-97.0,9.935807,1,175,172.0,75.0,97.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,11,3,orange,blue,red-orange-pink,77.0-44.0-122.0,8.456035,1,44,60.0,77.0,122.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,12,3,yellow,red,pink-orange-yellow,32.0-54.0-149.0,8.311362,1,149,139.0,32.0,54.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,13,3,purple,orange,purple-blue-pink,60.0-16.0-30.0,8.373694,1,60,53.0,16.0,30.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,14,3,red,pink,red-purple-orange,1.0-80.0-155.0,11.540145,1,1,169.0,80.0,155.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,15,3,red,green,red-blue-pink,176.0-24.0-42.0,10.248334,1,176,162.0,24.0,42.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,16,3,blue,cyan,green-purple-blue,69.0-119.0-89.0,7.56095,1,89,96.0,69.0,119.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,17,3,pink,yellow,purple-orange-pink,88.0-178.0-111.0,8.144543,1,111,110.0,88.0,178.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,18,3,blue,red,blue-green-orange,97.0-143.0-79.0,10.936532,1,97,64.0,143.0,79.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,19,3,red,blue,cyan-purple-red,59.0-172.0-22.0,10.164671,1,22,40.0,59.0,172.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,20,3,red,purple,red-green-blue,42.0-133.0-99.0,7.54131,1,42,50.0,133.0,99.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,21,3,green,orange,yellow-green-cyan,69.0-137.0-48.0,8.831783,0,137,61.0,69.0,48.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,22,3,purple,yellow,purple-orange-pink,76.0-145.0-89.0,10.019013,1,76,59.0,145.0,89.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,23,3,green,purple,orange-yellow-green,136.0-118.0-63.0,9.873797,1,63,32.0,136.0,118.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,24,3,purple,yellow,green-pink-purple,94.0-79.0-178.0,12.019603,1,178,40.0,94.0,79.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,25,3,yellow,blue,yellow-purple-red,14.0-154.0-127.0,8.248684,1,14,56.0,154.0,127.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,26,3,yellow,blue,pink-yellow-red,137.0-124.0-63.0,8.228441,1,124,138.0,137.0,63.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,27,3,red,purple,red-blue-orange,132.0-118.0-63.0,8.748184,1,132,124.0,118.0,63.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,28,3,blue,cyan,pink-green-blue,8.0-127.0-40.0,10.747875,0,40,50.0,8.0,127.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,29,3,cyan,red,yellow-cyan-orange,123.0-12.0-154.0,8.04032,1,12,159.0,123.0,154.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,30,3,purple,orange,red-green-purple,128.0-41.0-116.0,6.748478,1,116,125.0,128.0,41.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,31,3,orange,yellow,orange-cyan-blue,9.0-129.0-140.0,7.644725,0,9,48.0,129.0,140.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,32,3,yellow,pink,yellow-red-purple,166.0-55.0-138.0,7.269526,1,166,34.0,55.0,138.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,33,3,green,purple,red-yellow-green,149.0-38.0-7.0,8.185953,1,7,137.0,149.0,38.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,34,3,green,yellow,green-pink-cyan,78.0-105.0-24.0,8.166151,1,78,112.0,105.0,24.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,35,3,pink,cyan,pink-purple-blue,108.0-38.0-177.0,12.435303,1,108,144.0,38.0,177.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,36,3,pink,red,green-pink-blue,92.0-74.0-121.0,7.643823,1,74,56.0,92.0,121.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,37,3,green,pink,orange-yellow-green,83.0-60.0-169.0,8.123541,1,169,136.0,83.0,60.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,38,3,orange,blue,pink-orange-green,51.0-118.0-70.0,6.956666,1,118,119.0,51.0,70.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,39,3,pink,green,purple-pink-cyan,146.0-63.0-50.0,6.79139,1,63,61.0,146.0,50.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,40,3,green,red,purple-green-pink,25.0-99.0-131.0,9.811306,1,99,43.0,25.0,131.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,41,3,yellow,purple,yellow-blue-cyan,73.0-108.0-153.0,7.894872,1,73,51.0,108.0,153.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,42,3,yellow,orange,blue-red-yellow,130.0-64.0-120.0,11.019546,1,120,56.0,130.0,64.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,43,3,cyan,purple,green-pink-cyan,160.0-66.0-19.0,7.22773,1,19,51.0,160.0,66.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,44,3,purple,yellow,purple-cyan-blue,78.0-149.0-118.0,8.790949,1,78,129.0,149.0,118.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,45,3,pink,purple,orange-yellow-pink,143.0-46.0-16.0,7.498837,1,16,47.0,143.0,46.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,46,3,pink,green,pink-orange-red,10.0-49.0-116.0,8.102555,1,10,33.0,49.0,116.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,47,3,purple,yellow,purple-blue-pink,135.0-11.0-29.0,7.145082,1,135,124.0,11.0,29.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,48,3,red,cyan,red-yellow-blue,151.0-97.0-80.0,9.49918,1,151,122.0,97.0,80.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,49,3,yellow,blue,red-green-yellow,31.0-60.0-160.0,6.894884,1,160,124.0,31.0,60.0
precision_6,2016_Nov_18_1056,30,SD-SP,single,test,50,3,red,orange,blue-yellow-red,124.0-77.0-14.0,8.790399,1,14,22.0,124.0,77.0
