"id","sequence","condition","cuing_interval","task","response","target","nt1","nt2","nt3"
"14_long","repetition","pure","long","orientation",243.21287327,155.6,261.6,78.8,324
"14_long","repetition","pure","long","orientation",124.449746049,352.7,278,103.5,230.5
"14_long","repetition","pure","long","orientation",34.3354244825,36.3,299.5,254.1,201.9
"14_long","repetition","pure","long","orientation",77.4711922908,86.6,199.9,257,39.8
"14_long","repetition","pure","long","orientation",46.3118877825,347.9,50.9,189.1,244.6
"14_long","repetition","pure","long","orientation",260.852919615,249.6,79.8,207,164.3
"14_long","repetition","pure","long","orientation",46.0877638404,267.8,315.3,61.9,119.2
"14_long","repetition","pure","long","orientation",151.613033376,256.4,213.7,309.4,161.2
"14_long","repetition","pure","long","orientation",204.73950887,197.3,264.7,95.5,154.2
"14_long","repetition","pure","long","orientation",68.0175617969,9.4,92,199.6,328.8
"14_long","repetition","pure","long","orientation",115.301378625,32.1,74,211.5,280.3
"14_long","repetition","pure","long","orientation",92.1386825777,95.8,273.4,320.4,229.5
"14_long","repetition","pure","long","orientation",214.898123561,204.2,314,141.7,18.9
"14_long","repetition","pure","long","orientation",242.923392956,291,239,163,57.8
"14_long","repetition","pure","long","orientation",226.962638779,216,269.1,95.5,6.1
"14_long","repetition","pure","long","orientation",239.076965408,250.7,170.9,350.1,113.3
"14_long","repetition","pure","long","orientation",239.076965408,292.6,86.4,248.3,206.7
"14_long","repetition","pure","long","orientation",146.2392842,79.1,338.9,142.8,32.4
"14_long","repetition","pure","long","orientation",80.537677792,30.5,230,117.9,158.6
"14_long","repetition","pure","long","orientation",301.49768024,297.6,80.6,142.6,9.3
"14_long","repetition","pure","long","orientation",199.722277764,168.6,121.4,24.2,322.7
"14_long","repetition","pure","long","orientation",302.110368486,274.4,221.4,1.8,180.7
"14_long","repetition","pure","long","orientation",89.2897581229,101.1,52.9,280.2,338
"14_long","repetition","pure","long","orientation",241.016985759,91,310,154.9,42.7
"14_long","repetition","pure","long","orientation",58.4558429789,60.5,354.6,307.8,245.7
"14_long","repetition","pure","long","orientation",79.1144729453,66.9,208.1,263.5,126
"14_long","repetition","pure","long","orientation",358.990487217,14,318.6,177.2,54.3
"14_long","repetition","pure","long","orientation",216.869897646,210.8,158.5,346.4,289.8
"14_long","repetition","pure","long","orientation",223.659992219,225.1,31.5,332.6,77.2
"14_long","repetition","pure","long","orientation",127.19100754,254.7,108.6,68.5,181.5
"14_long","repetition","pure","long","orientation",46.0109970523,41.7,216.5,137.1,97
"14_long","repetition","pure","long","orientation",284.10135228,241.4,292.2,167.4,64.1
"14_long","repetition","pure","long","orientation",43.2537183797,37.3,164.4,270.3,353
"14_long","repetition","pure","long","orientation",136.680194405,139.4,340.2,294.7,31.5
"14_long","repetition","pure","long","orientation",50.677416662,353.8,156.6,273.4,50.4
"14_long","repetition","pure","long","orientation",267.510447078,286.7,96.1,208,50.2
"14_long","repetition","pure","long","orientation",222.987238675,222.7,179.7,14.2,97.7
"14_long","repetition","pure","long","orientation",223.567903816,192.3,138,5.3,312.3
"14_long","repetition","pure","long","orientation",139.109997961,134.4,356,303.4,236.4
"14_long","repetition","pure","long","orientation",65.1576108945,149,356,288.3,65.3
"14_long","repetition","pure","long","orientation",292.289210064,292.7,72.2,131.4,199.3
"14_long","repetition","pure","long","orientation",307.897514432,305.8,186.9,139.4,93.1
"14_long","repetition","pure","long","orientation",64.4703020095,14.9,242.1,88.8,294.5
"14_long","repetition","pure","long","orientation",238.950342813,238.8,153.8,105.6,11.7
"14_long","repetition","pure","long","orientation",251.804114238,69.1,215.5,154,1.3
"14_long","repetition","pure","long","orientation",279.792146243,277.6,230.6,33.6,336
"14_long","repetition","pure","long","orientation",233.746162263,251.3,68.8,205.7,23.8
"14_long","repetition","pure","long","orientation",357.936180272,348.2,265.6,124.9,224.3
"14_long","repetition","pure","long","orientation",182.202598162,192.8,75.7,126.2,341.2
"14_long","repetition","pure","long","orientation",305.033796188,298.7,206.1,26.7,99
"14_long","repetition","pure","long","orientation",176.960600431,154.4,113.9,247.7,343.5
"14_long","repetition","pure","long","orientation",137.504050842,147.6,269.2,198.9,92.4
"14_long","repetition","pure","long","orientation",269.760270104,281.6,29.6,168.9,221.5
"14_long","repetition","pure","long","orientation",121.838947134,171.2,42.8,244,120.8
"15_long","switch","pure","long","orientation",45.6160599084,4.2,50.6,108.2,313.1
"15_long","repetition","pure","long","orientation",224.169684514,264.3,152.7,71.7,29
"15_long","repetition","pure","long","orientation",131.82016988,138.1,292.1,83.1,351.7
"15_long","repetition","pure","long","orientation",53.6955028774,54.6,213.6,5.9,97.3
"15_long","repetition","pure","long","orientation",233.426969021,128.5,297.4,83,239.3
"15_long","repetition","pure","long","orientation",126.46923439,239.3,48.1,286.7,128.1
"15_long","repetition","pure","long","orientation",125.217592968,146.9,6.5,98.9,188.7
"15_long","repetition","pure","long","orientation",118.610459666,139,234.1,352.6,311.7
"15_long","repetition","pure","long","orientation",227.815556684,184.3,313.5,87.9,240.6
"15_long","repetition","pure","long","orientation",300.141385552,291.4,5.4,182.4,122.8
"15_long","repetition","pure","long","orientation",135,151.8,316.4,275.9,2.8
"15_long","repetition","pure","long","orientation",317.489552922,49.3,186.3,98.7,298.3
"15_long","repetition","pure","long","orientation",47.2906100426,265.5,305.8,63.5,221.1
"15_long","repetition","pure","long","orientation",227.290610043,243.9,173.3,319,23.5
"15_long","repetition","pure","long","orientation",329.981632572,201.2,81.8,28.8,294.7
"15_long","repetition","pure","long","orientation",318.503531645,314.7,21.1,146.7,95.7
"15_long","repetition","pure","long","orientation",185.194428908,174.9,308.4,348.9,34.9
"15_long","repetition","pure","long","orientation",240.255118703,56.8,118.6,314.8,195.1
"15_long","repetition","pure","long","orientation",235.750966993,247.6,325,139.3,25.5
"15_long","repetition","pure","long","orientation",315,194.6,93.4,151.8,340.9
"15_long","repetition","pure","long","orientation",228.468229259,285.7,71.5,213,156.5
"15_long","repetition","pure","long","orientation",39.2894068625,30.8,257.1,149.1,95.7
"15_long","repetition","pure","long","orientation",47.5637702115,8.3,234.3,105.9,302.3
"15_long","repetition","pure","long","orientation",34.3803447238,116.8,223.3,12.1,267.9
"15_long","repetition","pure","long","orientation",36.8698976458,278.2,238.1,179.1,16.7
"15_long","repetition","pure","long","orientation",227.726310994,217.4,356,168.6,257.4
"15_long","repetition","pure","long","orientation",50.1944289077,329.5,77.4,36.2,245.6
"15_long","repetition","pure","long","orientation",290.095231192,275,320.9,72.3,146.4
"15_long","repetition","pure","long","orientation",241.606980579,141.1,63,191.1,240.6
"15_long","repetition","pure","long","orientation",207.758540601,132.9,20,311.5,192
"15_long","repetition","pure","long","orientation",51.7661748226,159.6,294.9,236.1,85
"15_long","repetition","pure","long","orientation",125.676408222,336.7,205.9,43.5,257.2
"15_long","repetition","pure","long","orientation",311.633539337,207.6,359.7,306.4,45.2
"15_long","repetition","pure","long","orientation",239.036243468,124.4,178.6,2.1,260.5
"15_long","repetition","pure","long","orientation",45,24.8,271.1,94.3,200.3
"15_long","repetition","pure","long","orientation",146.659292654,120,302.6,353.5,58.1
"15_long","repetition","pure","long","orientation",45.7638984609,55,136.8,301.3,344.1
"15_long","repetition","pure","long","orientation",139.398705355,27.4,289.7,138.3,188.1
"15_long","repetition","pure","long","orientation",51.8427734126,52,226.9,186.5,0.5
"15_long","repetition","pure","long","orientation",142.125016349,205,357.5,144.2,62
"15_long","repetition","pure","long","orientation",294.67686317,180.4,266.1,334.1,110.6
"15_long","repetition","pure","long","orientation",233.130102354,162.4,343.8,106.6,270.1
"15_long","repetition","pure","long","orientation",309.986886245,290.4,50.7,91.5,236.5
"15_long","repetition","pure","long","orientation",43.0250659891,95,353.2,229.7,165.7
"15_long","repetition","pure","long","orientation",138.990913098,156.3,202.3,46.7,242.7
"15_long","repetition","pure","long","orientation",189.462322208,117.4,341.1,275.8,177.5
"15_long","repetition","pure","long","orientation",271.023030189,288.6,105,2.5,59.9
"15_long","repetition","pure","long","orientation",130.815083875,75.6,196.1,358.9,245.2
"15_long","repetition","pure","long","orientation",88.9769698113,89.8,43.7,156.1,264.8
"15_long","repetition","pure","long","orientation",283.840695492,116.5,338.6,43.6,164.8
"15_long","repetition","pure","long","orientation",45.7638984609,8.4,190.8,277.7,123.8
"15_long","repetition","pure","long","orientation",46.3322198539,356,307.1,202.2,115.6
"15_long","repetition","pure","long","orientation",76.2184027643,97.6,345,49.5,220.8
"15_long","repetition","pure","long","orientation",69.7751405688,105.6,60.9,163.3,292.1
"15_long","repetition","pure","long","orientation",112.619864948,101,257.2,159.1,338.8
"15_long","repetition","pure","long","orientation",129.093858886,138.4,79,5.7,209.3
"15_long","repetition","pure","long","orientation",211.122470197,221.8,264.7,324.5,113
"15_long","repetition","pure","long","orientation",316.041626676,342.8,157.1,287.3,37.5
"15_long","repetition","pure","long","orientation",342.897271031,340.6,220.8,164.1,102.9
"15_long","repetition","pure","long","orientation",221.82016988,145.6,99.3,306.2,256.4
"15_long","repetition","pure","long","orientation",86.3785152959,92.8,179.8,341.1,221.7
"15_long","repetition","pure","long","orientation",132.397437798,66.6,1.9,247.2,305.3
"15_long","repetition","pure","long","orientation",124.62415508,94.1,210.8,272.9,325.3
"15_long","repetition","pure","long","orientation",60.2551187031,311.7,45.3,117.9,158.4
"15_long","repetition","pure","long","orientation",152.241459399,142,315.7,14.6,96.3
"15_long","repetition","pure","long","orientation",100.304846469,22,68.9,263.3,161.5
"15_long","repetition","pure","long","orientation",200.071525865,200.2,144.9,320.6,268.6
"15_long","repetition","pure","long","orientation",127.476179561,128.4,322.8,75.7,271.8
"15_long","repetition","pure","long","orientation",230.774325903,206.9,126,83.4,26.7
"15_long","repetition","pure","long","orientation",320.07960786,292.5,58.2,246.1,127.3
"15_long","repetition","pure","long","orientation",52.3523793599,251.5,166,11.3,84.9
"15_long","repetition","pure","long","orientation",250.891014279,227.5,49.1,300.8,169.1
"15_long","repetition","pure","long","orientation",45,48.6,304.7,256.4,180.5
"15_long","repetition","pure","long","orientation",33.1113419604,242.3,326.1,111,8.9
"15_long","repetition","pure","long","orientation",318.814074834,239.8,282,12,94.6
"15_long","repetition","pure","long","orientation",296.565051177,276.4,30.8,132,221.8
"15_long","repetition","pure","long","orientation",308.157226587,356.2,62.4,316,144.5
"15_long","repetition","pure","long","orientation",19.6178794081,231.8,16.5,292.6,99.3
"15_long","repetition","pure","long","orientation",46.3019526726,253.6,109,326.2,201.1
"15_long","repetition","pure","long","orientation",134.356254286,71.4,195.5,334.1,132.6
"15_long","repetition","pure","long","orientation",246.161259817,115.3,329.1,266.2,31.5
"15_long","repetition","pure","long","orientation",287.354024636,274.7,330.5,218.3,131.3
"15_long","repetition","pure","long","orientation",29.9816393688,62.3,132.8,239.3,346.6
"15_long","repetition","pure","long","orientation",104.620873989,161.3,247.9,27.6,344.3
"15_long","repetition","pure","long","orientation",232.523820439,298,131.4,356.9,84.9
"15_long","repetition","pure","long","orientation",280.696510736,275.8,130.8,183.2,340.6
"15_long","repetition","pure","long","orientation",189.782407032,93.2,308,14.2,202.5
"15_long","repetition","pure","long","orientation",119.604450746,192.4,2,139.3,269.2
"15_long","repetition","pure","long","orientation",208.610459666,171.3,314.8,119.4,49.7
"15_long","repetition","pure","long","orientation",210.784146526,213.5,260.7,147.8,15.8
"15_long","repetition","pure","long","orientation",21.4477363271,12.5,81.1,285,231
"15_long","repetition","pure","long","orientation",154.290046219,214.7,125.3,24.4,282.6
"15_long","repetition","pure","long","orientation",233.130102354,215.6,30.8,129.3,334.3
"15_long","repetition","pure","long","orientation",208.354961785,216.8,12.9,267.8,95.8
"15_long","repetition","pure","long","orientation",129.805571092,129.1,55.9,179.1,339.4
"15_long","repetition","pure","long","orientation",145.6849124,141.7,343.4,100.1,273.6
"15_long","repetition","pure","long","orientation",176.633539337,86.4,45.7,308.2,172.7
"15_long","repetition","pure","long","orientation",123.690067526,143.9,47.9,218.7,314.4
"15_long","repetition","pure","long","orientation",307.303948278,76.8,132.2,236.8,304.4
"15_long","repetition","pure","long","orientation",215.803344108,213.3,120.4,57.9,274.6
"16_long","switch","pure","long","orientation",88.9815156523,94.8,136.5,260.5,207.2
"16_long","repetition","pure","long","orientation",108.958183405,107.5,203,303.4,30
"16_long","repetition","pure","long","orientation",72.9846268866,74.8,317.4,264.4,193.6
"16_long","repetition","pure","long","orientation",167.59764182,148.7,25.5,189.7,319.8
"16_long","repetition","pure","long","orientation",239.97437397,245.2,119.2,301.1,31.3
"16_long","repetition","pure","long","orientation",278.914926957,283.1,343.2,121.9,194
"16_long","repetition","pure","long","orientation",73.9720850306,62.9,195.4,138.5,245.6
"16_long","repetition","pure","long","orientation",249.03306266,230.6,336.6,119.9,278.3
"16_long","repetition","pure","long","orientation",143.029495294,135.4,263.4,51.8,8.2
"16_long","repetition","pure","long","orientation",203.346183643,207.1,53.8,271.5,329.8
"16_long","repetition","pure","long","orientation",254.199399797,227.7,342.6,282.8,173.5
"16_long","repetition","pure","long","orientation",236.98463078,215.6,168.1,97.8,305.6
"16_long","repetition","pure","long","orientation",270.627300987,269.7,61.7,10.1,136.5
"16_long","repetition","pure","long","orientation",224.710141868,228.8,104.4,358.5,294.7
"16_long","repetition","pure","long","orientation",282.482489385,277.2,58.1,183.1,351.7
"16_long","repetition","pure","long","orientation",108.641791894,119.9,64.5,211.5,325
"16_long","repetition","pure","long","orientation",344.39485877,332.3,172.3,275.7,220.8
"16_long","repetition","pure","long","orientation",354.980913164,338.6,118.8,221.5,159.4
"16_long","repetition","pure","long","orientation",125.327598877,123,261.5,317.6,12
"16_long","repetition","pure","long","orientation",304.878765198,310.1,75,161,217.8
"16_long","repetition","pure","long","orientation",54.5021940036,35.2,168.5,119,252
"16_long","repetition","pure","long","orientation",101.742578465,124.1,352.7,54.7,234.7
"16_long","repetition","pure","long","orientation",343.442928624,334.2,264.7,203.6,28.5
"16_long","repetition","pure","long","orientation",278.626157315,298.8,257.6,17.3,109.1
"16_long","repetition","pure","long","orientation",165.883058304,163.8,239.5,301.2,27.5
"16_long","repetition","pure","long","orientation",274.164672652,255.8,319,46.6,194.7
"16_long","repetition","pure","long","orientation",84.4661239223,113.9,281.8,195.1,30.4
"16_long","repetition","pure","long","orientation",274.203157379,296.7,66.8,135.6,346.2
"16_long","repetition","pure","long","orientation",84.458795222,82.1,136.4,309.6,200.4
"16_long","repetition","pure","long","orientation",80.6553280979,77.8,260.3,135.2,345.1
"16_long","repetition","pure","long","orientation",282.293838206,312,4,108.8,68.6
"16_long","repetition","pure","long","orientation",104.834992194,108.6,163.9,335.6,15.8
"16_long","repetition","pure","long","orientation",12.5563802669,24.5,269.4,117.2,338.3
"16_long","repetition","pure","long","orientation",92.4935632656,98,38.2,284.4,333.5
"16_long","repetition","pure","long","orientation",39.3824194099,32.5,112.5,182.7,287.5
"16_long","repetition","pure","long","orientation",270.23578377,271,224.5,86,15
"16_long","repetition","pure","long","orientation",152.119715562,139.1,98.5,19.5,301.7
"16_long","repetition","pure","long","orientation",91.6404808216,102.2,337.6,59.1,143.5
"16_long","repetition","pure","long","orientation",220.678305055,217.8,300,105,33.2
"16_long","repetition","pure","long","orientation",252.434199869,226.4,74.8,275.3,0
"16_long","repetition","pure","long","orientation",103.064455591,119.8,163.3,39.3,233.1
"16_long","repetition","pure","long","orientation",152.705621858,137.5,57.4,351.3,308.4
"16_long","repetition","pure","long","orientation",200.998719034,198.9,337.4,129.9,278.2
"16_long","repetition","pure","long","orientation",331.001022854,310.7,8,180.5,130.3
"16_long","repetition","pure","long","orientation",324.39546602,286.7,104,184.3,225.9
"16_long","repetition","pure","long","orientation",97.9434718106,101.8,47.3,177.5,281.9
"16_long","repetition","pure","long","orientation",263.183852786,253,167.4,9.7,85.8
"16_long","repetition","pure","long","orientation",330.407703641,319.5,231.8,278.2,60.5
"16_long","repetition","pure","long","orientation",287.980507386,301.5,154.7,203.4,112.9
"16_long","repetition","pure","long","orientation",359.561520452,7.6,206.2,116.1,286.9
"16_long","repetition","pure","long","orientation",190.042023636,211.5,166.3,111.2,38.8
"16_long","repetition","pure","long","orientation",321.126933005,314.3,34,141.5,96
"16_long","repetition","pure","long","orientation",83.8326282996,71.3,184.1,319.8,276
"16_long","repetition","pure","long","orientation",67.5091171324,70.4,293.9,342,137.3
"16_long","repetition","pure","long","orientation",187.212490753,192.5,116.4,335.8,234
"16_long","repetition","pure","long","orientation",192.445839117,190.5,314.1,103.6,252.8
"16_long","repetition","pure","long","orientation",333.311200032,326.2,149.3,276.4,233.3
"16_long","repetition","pure","long","orientation",160.513870428,166.8,335.9,69.9,221.2
"16_long","repetition","pure","long","orientation",186.783048855,192.9,148.9,70.4,243.5
"16_long","repetition","pure","long","orientation",161.404559217,145,228.2,11.7,103
"16_long","repetition","pure","long","orientation",197.763342854,198.3,51.4,260.1,117.4
"16_long","repetition","pure","long","orientation",88.3122149256,81.7,34.8,305.7,124.7
"16_long","repetition","pure","long","orientation",354.695966674,2.3,275.3,188.8,76.3
"16_long","repetition","pure","long","orientation",130.561283632,128.8,236.1,169.4,310.3
"16_long","repetition","pure","long","orientation",99.7697000505,96.5,186.1,252.8,48.1
"16_long","repetition","pure","long","orientation",256.820638214,222.8,266.6,13.6,173.9
"16_long","repetition","pure","long","orientation",93.7179641033,114.8,270.5,332.6,29.4
"16_long","repetition","pure","long","orientation",19.9557184841,3.9,227.2,307.8,171.1
"16_long","repetition","pure","long","orientation",22.2733221203,33.7,169.1,121.1,259.5
"16_long","repetition","pure","long","orientation",211.759480085,211.2,318.9,264.1,52.4
"16_long","repetition","pure","long","orientation",159.063861444,137.3,28.9,346.5,251.3
"16_long","repetition","pure","long","orientation",60.1978420349,98.7,289.5,224,150.1
"16_long","repetition","pure","long","orientation",232.450821494,229.9,94.7,14.8,286.5
"16_long","repetition","pure","long","orientation",10.9111283843,11.3,161.8,210.9,52.3
"16_long","repetition","pure","long","orientation",40.6940896,33,219.4,128.6,177.7
"16_long","repetition","pure","long","orientation",343.739795292,343.2,26.8,295.9,198.1
"16_long","repetition","pure","long","orientation",91.9791961383,95.4,42.2,345.5,188.4
"16_long","repetition","pure","long","orientation",167.521862876,161,355.7,291.7,112.3
"16_long","repetition","pure","long","orientation",169.783829459,163,18.1,101.9,228.5
"16_long","repetition","pure","long","orientation",133.458249791,136.1,20,293.3,238.3
"16_long","repetition","pure","long","orientation",185.395912403,191.5,262.4,116.2,69.4
"16_long","repetition","pure","long","orientation",162.816982725,134.7,197.8,285.4,2.8
"16_long","repetition","pure","long","orientation",93.6581937859,96.7,20.3,278.3,196.1
"16_long","repetition","pure","long","orientation",325.932282146,315.9,40.9,215.7,359.7
"16_long","repetition","pure","long","orientation",173.982933297,183.5,301.1,6.4,125.4
"16_long","repetition","pure","long","orientation",273.186138838,279.3,78.3,146.8,206.6
"16_long","repetition","pure","long","orientation",278.328471254,282.7,87,348,217.9
"16_long","repetition","pure","long","orientation",152.142781937,122.6,348.3,222.4,51
"16_long","repetition","pure","long","orientation",80.905704015,75,149.2,352.3,311
"16_long","repetition","pure","long","orientation",121.167172646,137.1,249.4,30.6,320.1
"16_long","repetition","pure","long","orientation",148.172553423,145.6,186.1,295.9,92.8
"16_long","repetition","pure","long","orientation",178.405169892,192.4,145.2,269.9,40.9
"16_long","repetition","pure","long","orientation",59.0819338725,60.1,233.9,174.6,305.3
"16_long","repetition","pure","long","orientation",54.3400261728,44.3,338.2,196.1,279.3
"16_long","repetition","pure","long","orientation",349.000381368,356.4,250.7,69.8,188.8
"16_long","repetition","pure","long","orientation",345.036460355,325.6,28.2,204.3,130.5
"16_long","repetition","pure","long","orientation",313.005430699,307.5,52.8,357.7,249.9
"16_long","repetition","pure","long","orientation",51.5117821871,40.3,120.2,252.1,176.1
"16_long","repetition","pure","long","orientation",83.5765295634,70.1,197.4,110.2,313.8
"16_long","repetition","pure","long","orientation",237.14024796,256.3,193.3,146.8,27.8
"17_long","switch","pure","long","orientation",128.703181281,157.5,356.8,38.6,260.3
"17_long","repetition","pure","long","orientation",33.690067526,40.3,145.8,198.3,359
"17_long","repetition","pure","long","orientation",302.992224087,164.9,234.9,13.1,290.5
"17_long","repetition","pure","long","orientation",53.0198122507,241.8,57.5,168.8,2.4
"17_long","repetition","pure","long","orientation",321.945155755,333.4,39.1,180.4,81.1
"17_long","repetition","pure","long","orientation",46.0927025357,103.5,317.2,51.2,207.2
"17_long","repetition","pure","long","orientation",252.294378142,277.9,141.8,82.8,348.5
"17_long","repetition","pure","long","orientation",315.55987579,292.8,47.2,350.7,222.2
"17_long","repetition","pure","long","orientation",73.6861475737,320.1,194.1,3.9,150.5
"17_long","repetition","pure","long","orientation",66.3519561095,268.4,113.4,223.6,42.6
"17_long","repetition","pure","long","orientation",283.369338588,91,312.4,1.2,196.2
"17_long","repetition","pure","long","orientation",24.7751405688,214.3,119.8,5.9,270.8
"17_long","repetition","pure","long","orientation",219.986886245,189.2,144.3,100.5,304.5
"17_long","repetition","pure","long","orientation",226.437226996,225.3,168.1,85,338.1
"17_long","repetition","pure","long","orientation",320.897548465,345.4,235.4,48.7,170.5
"17_long","repetition","pure","long","orientation",242.438600926,73.5,288.8,221.4,178.5
"17_long","repetition","pure","long","orientation",242.474774256,223.4,314.1,1.5,47.7
"17_long","repetition","pure","long","orientation",51.4739559687,88.9,295.9,196.1,37.3
"17_long","repetition","pure","long","orientation",313.552400313,165.4,284.2,74.3,12.1
"17_long","repetition","pure","long","orientation",270.711712206,270.1,207.1,106.7,316.7
"17_long","repetition","pure","long","orientation",121.802527244,135.3,178.4,307.9,45.6
"17_long","repetition","pure","long","orientation",33.917430537,275.6,317.6,146.7,64.3
"17_long","repetition","pure","long","orientation",270.283640156,255.9,214.9,169.9,323.9
"17_long","repetition","pure","long","orientation",242.700427789,231.9,300,176.5,15.8
"17_long","repetition","pure","long","orientation",31.3012829929,31.8,181.2,256.4,104.6
"17_long","repetition","pure","long","orientation",319.139189256,153,259.2,39.8,310.4
"17_long","repetition","pure","long","orientation",118.818969511,65.4,2.7,111.9,258.6
"17_long","repetition","pure","long","orientation",112.368275027,114.1,46,244.7,342.2
"17_long","repetition","pure","long","orientation",256.968842537,273.4,333.8,58.6,186.6
"17_long","repetition","pure","long","orientation",110.445808166,232,350,51.1,176.6
"17_long","repetition","pure","long","orientation",142.839263332,178.1,37.6,116.4,322
"17_long","repetition","pure","long","orientation",217.588507141,255.9,50.5,198.3,309
"17_long","repetition","pure","long","orientation",305.059426967,115.7,336.6,156.4,57.4
"17_long","repetition","pure","long","orientation",265.371862462,314.5,207.2,28.9,106.7
"17_long","repetition","pure","long","orientation",131.82016988,21,196.3,320,239.7
"17_long","repetition","pure","long","orientation",39.9527850014,58.1,148,326.5,238.1
"17_long","repetition","pure","long","orientation",114.967085511,127.8,72.6,284.8,190.8
"17_long","repetition","pure","long","orientation",132.469236982,169.7,72,223.5,268.4
"17_long","repetition","pure","long","orientation",72.0505970071,100.7,283.7,46.6,190.8
"17_long","repetition","pure","long","orientation",152.308491576,6.3,110,322.4,184.5
"17_long","repetition","pure","long","orientation",37.0824969652,108,52.1,319.7,232.7
"17_long","repetition","pure","long","orientation",119.840453818,150.3,193.9,337.9,25.4
"17_long","repetition","pure","long","orientation",222.805068877,128.8,308.6,176.4,36.4
"17_long","repetition","pure","long","orientation",268.512132471,271.6,161.3,312.6,209
"17_long","repetition","pure","long","orientation",79.0012666478,293.1,199.4,335.6,60.8
"17_long","repetition","pure","long","orientation",294.904768808,292.8,29.9,86.4,247.8
"17_long","repetition","pure","long","orientation",154.440034828,169.1,13.8,284.7,229.2
"17_long","repetition","pure","long","orientation",245.772254682,298.2,256.7,138.1,211.4
"17_long","repetition","pure","long","orientation",246.801409486,228.1,12.7,99.4,306.4
"17_long","repetition","pure","long","orientation",68.902050411,92,138,189.1,260
"17_long","repetition","pure","long","orientation",261.280253494,297.9,63.5,190.3,116.2
"17_long","repetition","pure","long","orientation",297.5064464,172.8,298,339.6,20.6
"17_long","repetition","pure","long","orientation",113.131420815,106.8,276.6,224.1,147.7
"17_long","repetition","pure","long","orientation",124.108713997,160.6,234.3,62.2,104.8
"17_long","repetition","pure","long","orientation",214.930937301,153.8,316,22.4,268.3
"17_long","repetition","pure","long","orientation",57.9946167919,90.3,14.6,131.2,179.5
"17_long","repetition","pure","long","orientation",283.518382817,307.8,213.8,170.9,76.7
"17_long","repetition","pure","long","orientation",324.782407032,63.7,329.3,187.2,243.1
"17_long","repetition","pure","long","orientation",332.96913974,36.6,329.6,86.2,283.7
"17_long","repetition","pure","long","orientation",108.322162001,128.6,174.8,75.3,262.2
"17_long","repetition","pure","long","orientation",301.561811842,284.8,346,134.3,233.5
"17_long","repetition","pure","long","orientation",143.53076561,186,73.4,24.2,326.2
"17_long","repetition","pure","long","orientation",159.52772048,251.2,136.4,31.2,339.8
"17_long","repetition","pure","long","orientation",186.519801752,180.6,1.4,287.6,117
"17_long","repetition","pure","long","orientation",176.293710703,244.4,12.9,327.8,175.7
"17_long","repetition","pure","long","orientation",323.432565952,315.8,87.3,32.9,256.2
"17_long","repetition","pure","long","orientation",141.934348901,336.6,219,291.5,76.9
"17_long","repetition","pure","long","orientation",317.252044345,320.6,13.6,115,240.1
"17_long","repetition","pure","long","orientation",311.780505103,278.6,183.6,78.3,344.3
"17_long","repetition","pure","long","orientation",324.944294263,29.5,130.3,321.7,83
"17_long","repetition","pure","long","orientation",317.305966724,324.2,70.7,280.5,25.3
"17_long","repetition","pure","long","orientation",317.37184219,340.2,22.4,199.5,88.5
"17_long","repetition","pure","long","orientation",303.052765895,274.3,8.4,130.2,193.1
"17_long","repetition","pure","long","orientation",23.0806172153,359.6,97.3,208.4,306.6
"17_long","repetition","pure","long","orientation",62.654980206,79.5,247.2,135,34.3
"17_long","repetition","pure","long","orientation",70.9354525687,65.1,159,354.1,303.9
"17_long","repetition","pure","long","orientation",260.697945289,264.1,27.1,122,343.3
"17_long","repetition","pure","long","orientation",213.430027952,209.6,324.9,123.6,48
"17_long","repetition","pure","long","orientation",327.961401851,328.9,222.9,282.4,54.3
"17_long","repetition","pure","long","orientation",227.050285971,198.7,106.2,239.9,14
"17_long","repetition","pure","long","orientation",217.512611803,184.1,224.2,106.1,344.3
"17_long","repetition","pure","long","orientation",297.527914803,279.3,222.1,26.2,171.1
"17_long","repetition","pure","long","orientation",50.0516893438,39.8,112.3,200.1,317.4
"17_long","repetition","pure","long","orientation",70.3013786254,124,188.4,310.6,69.2
"17_long","repetition","pure","long","orientation",214.431985791,208.9,151,64.4,268.9
"17_long","repetition","pure","long","orientation",100.931550832,242.9,23.6,194.4,331.5
"17_long","repetition","pure","long","orientation",262.006478506,196.2,57.5,132.9,251.3
"17_long","repetition","pure","long","orientation",56.2490443147,42.3,306.7,193.9,254.6
"17_long","repetition","pure","long","orientation",115.851862542,113.5,70.7,272.4,198.6
"17_long","repetition","pure","long","orientation",339.362453015,359.2,100.5,202.4,282.6
"17_long","repetition","pure","long","orientation",287.439387773,270.3,174.3,111.9,0
"17_long","repetition","pure","long","orientation",45,241,2.4,123.9,315.8
"17_long","repetition","pure","long","orientation",111.492040033,76.8,315.6,227,120.2
"17_long","repetition","pure","long","orientation",32.4411630591,358.2,294.5,79.2,219.7
"17_long","repetition","pure","long","orientation",320.954107431,353.8,227.7,83.3,185.6
"17_long","repetition","pure","long","orientation",46.6365770416,6.6,145.5,203.8,250.6
"17_long","repetition","pure","long","orientation",270.909380449,225.6,60.6,105.3,345.2
"17_long","repetition","pure","long","orientation",315,348.4,194.3,98.9,280.4
"17_long","repetition","pure","long","orientation",53.0272375104,284.6,84.2,131.5,353.4
"17_long","repetition","pure","long","orientation",77.7995312726,120.8,253.9,295.4,201.9
